id,order_id,customer_id,tracking_number,ship_date,delivery_city,status
455,11034,9034,TRK484066,2024-12-14,San Jose,in_transit
456,4600,13873,TRK854627,2024-08-12,Dallas,delivered
457,2364,3001,TRK913276,2024-08-28,Los Angeles,delivered
458,16342,10472,TRK423443,2024-06-25,New York,in_transit
459,19889,14249,TRK858756,2024-11-15,Chicago,delivered
460,15652,14286,TRK189034,2024-02-14,San Jose,in_transit
461,11944,9745,TRK371046,2024-02-14,Phoenix,delivered
462,2681,274,TRK132629,2024-09-24,Phoenix,delivered
463,12451,3610,TRK471212,2024-05-06,San Jose,in_transit
464,4894,2845,TRK573523,2024-11-27,Houston,in_transit
465,943,3630,TRK777079,2024-08-28,San Antonio,in_transit
466,9160,12239,TRK716645,2024-10-17,San Jose,in_transit
467,8328,11364,TRK474428,2024-11-17,Dallas,delivered
468,2453,5702,TRK317379,2024-11-27,Dallas,in_transit
469,3640,5300,TRK467277,2024-09-01,San Antonio,delivered
470,7188,9246,TRK665111,2024-12-11,Los Angeles,in_transit
471,16427,681,TRK580864,2024-03-03,Philadelphia,delivered
472,16731,9397,TRK513557,2024-07-25,San Diego,in_transit
473,15661,2770,TRK114410,2024-10-15,Dallas,delivered
474,125,10069,TRK543541,2024-06-24,Houston,delivered
475,17924,2569,TRK323646,2024-01-10,Philadelphia,in_transit
476,8593,10136,TRK398180,2024-04-18,San Jose,in_transit
477,16237,6212,TRK115761,2024-07-09,Phoenix,delivered
478,9789,9516,TRK397440,2024-12-02,Dallas,delivered
479,4339,2464,TRK960121,2024-01-14,San Jose,delivered
480,2679,12509,TRK650633,2024-12-06,Los Angeles,delivered
481,9351,12870,TRK559828,2024-02-20,San Jose,delivered
482,19512,4218,TRK288769,2024-06-28,Philadelphia,delivered
483,7423,8139,TRK806620,2024-01-10,Houston,in_transit
484,7623,7450,TRK534015,2024-11-22,New York,delivered
485,19697,7192,TRK282985,2024-07-17,San Antonio,in_transit
486,12313,4133,TRK102619,2024-12-20,Los Angeles,delivered
487,5106,14452,TRK367365,2024-05-06,San Jose,in_transit
488,14664,11780,TRK345008,2024-01-16,San Antonio,delivered
489,965,9271,TRK119084,2024-10-08,Los Angeles,in_transit
490,1888,488,TRK107483,2024-06-22,Dallas,delivered
491,11495,10437,TRK387810,2024-11-04,Dallas,in_transit
492,9313,13331,TRK821028,2024-07-09,Los Angeles,in_transit
493,1357,13394,TRK840340,2024-12-05,Chicago,delivered
494,4628,10168,TRK112946,2024-06-22,San Diego,delivered
495,16508,8033,TRK926289,2024-02-14,San Diego,delivered
496,11379,6141,TRK274395,2024-10-09,Dallas,delivered
497,9347,1567,TRK176023,2024-11-17,New York,in_transit
498,6378,6104,TRK470429,2024-09-02,Phoenix,delivered
499,11455,4181,TRK783449,2024-03-01,Phoenix,in_transit
500,19745,1607,TRK274999,2024-07-15,New York,delivered
501,6928,13997,TRK227266,2024-11-01,San Antonio,delivered
502,13754,14796,TRK819355,2024-06-21,Dallas,delivered
503,6477,292,TRK568385,2024-09-18,Dallas,in_transit
504,2695,10579,TRK362373,2024-04-08,Philadelphia,in_transit
505,9590,14242,TRK128701,2024-01-27,New York,in_transit
506,3390,3192,TRK698732,2024-05-08,Dallas,delivered
507,15754,6655,TRK465498,2024-11-19,Los Angeles,delivered
508,16435,11741,TRK784604,2024-09-02,Dallas,delivered
509,11218,7569,TRK739045,2024-02-14,Dallas,delivered
510,8816,6774,TRK484442,2024-10-12,Houston,delivered
511,16405,8211,TRK499996,2024-07-26,New York,delivered
512,7977,12779,TRK653478,2024-09-14,New York,in_transit
513,11018,12927,TRK265429,2024-08-25,San Jose,in_transit
514,76,4452,TRK542203,2024-09-27,San Diego,delivered
515,2610,1918,TRK927277,2024-10-27,Los Angeles,delivered
516,17074,13677,TRK440890,2024-11-06,San Jose,in_transit
517,829,5779,TRK818716,2024-10-28,Los Angeles,delivered
518,18487,13670,TRK430772,2024-06-13,Los Angeles,delivered
519,4798,13129,TRK269543,2024-01-21,New York,delivered
520,15694,12232,TRK350240,2024-06-07,Chicago,in_transit
521,4475,5234,TRK135477,2024-10-01,Chicago,delivered
522,10990,11599,TRK582891,2024-11-19,Los Angeles,in_transit
523,9336,790,TRK192083,2024-08-05,San Jose,delivered
524,13765,13466,TRK671062,2024-07-09,Phoenix,in_transit
525,987,6785,TRK515122,2024-12-04,New York,delivered
526,15748,5888,TRK715694,2024-12-10,New York,in_transit
527,2195,9167,TRK611030,2024-05-19,San Diego,delivered
528,5203,14277,TRK288715,2024-08-02,San Antonio,in_transit
529,19624,13447,TRK635568,2024-09-20,Dallas,delivered
530,13127,4621,TRK903628,2024-03-22,San Jose,delivered
531,82,10847,TRK622153,2024-01-15,San Diego,in_transit
532,17073,10770,TRK643204,2024-06-23,Houston,in_transit
533,6028,2485,TRK858936,2024-08-19,New York,delivered
534,16201,13175,TRK576141,2024-12-18,Houston,in_transit
535,18970,7190,TRK933312,2024-05-09,San Jose,in_transit
536,12801,12941,TRK257081,2024-11-03,Philadelphia,in_transit
537,11469,14475,TRK969849,2024-05-01,Philadelphia,delivered
538,16993,9517,TRK563226,2024-05-03,Dallas,in_transit
539,16219,11398,TRK636362,2024-03-24,Phoenix,delivered
540,6645,3755,TRK127812,2024-12-18,San Jose,in_transit
541,10723,2249,TRK318229,2024-11-10,Phoenix,delivered
542,5330,5634,TRK826476,2024-04-14,Dallas,delivered
543,17421,9160,TRK879735,2024-09-14,Chicago,delivered
544,3736,6970,TRK548628,2024-12-27,Los Angeles,delivered
545,19711,405,TRK375664,2024-02-20,Chicago,in_transit
546,10754,12933,TRK524459,2024-12-04,Houston,delivered
547,13801,7026,TRK860132,2024-03-02,San Jose,in_transit
548,5283,246,TRK554014,2024-06-14,San Jose,in_transit
549,15567,11275,TRK833875,2024-12-06,San Jose,in_transit
550,19464,10214,TRK591678,2024-07-09,San Jose,in_transit
551,16561,7186,TRK601044,2024-08-12,Chicago,delivered
552,6216,2562,TRK770684,2024-09-25,Houston,delivered
553,15757,10870,TRK789875,2024-10-14,Dallas,delivered
554,19026,13488,TRK857344,2024-04-04,Philadelphia,delivered
555,12911,4770,TRK355422,2024-02-05,New York,in_transit
556,11597,4872,TRK909821,2024-04-03,San Antonio,in_transit
557,19511,2678,TRK323918,2024-09-27,Philadelphia,in_transit
558,8125,7305,TRK488021,2024-01-07,Dallas,in_transit
559,6132,9326,TRK346521,2024-11-13,Dallas,delivered
560,17992,1545,TRK794695,2024-04-12,New York,in_transit
561,17183,11629,TRK255658,2024-11-23,Phoenix,in_transit
562,6480,3943,TRK752484,2024-01-06,Dallas,in_transit
563,10986,10902,TRK281664,2024-09-27,Houston,delivered
564,8313,397,TRK138237,2024-03-12,Los Angeles,in_transit
565,1681,6427,TRK843265,2024-10-13,San Diego,delivered
566,3070,2630,TRK326986,2024-02-10,San Jose,delivered
567,2568,3955,TRK149379,2024-10-18,San Jose,in_transit
568,6903,2965,TRK984601,2024-08-17,Dallas,in_transit
569,18027,13025,TRK186331,2024-08-26,Phoenix,delivered
570,4259,9966,TRK867121,2024-09-28,Dallas,in_transit
571,9247,277,TRK556105,2024-11-02,San Diego,in_transit
572,6627,3931,TRK712940,2024-02-25,Dallas,delivered
573,14634,6765,TRK140076,2024-08-17,Houston,in_transit
574,17097,8991,TRK143153,2024-06-04,San Jose,in_transit
575,4774,2682,TRK445568,2024-05-21,Dallas,in_transit
576,3961,14522,TRK157662,2024-09-15,San Diego,delivered
577,19042,6588,TRK487633,2024-10-11,Phoenix,in_transit
578,7628,7553,TRK244095,2024-08-01,Dallas,in_transit
579,5624,78,TRK697147,2024-02-14,San Jose,delivered
580,16974,12333,TRK263321,2024-07-25,San Jose,in_transit
581,2135,2531,TRK103225,2024-12-25,Phoenix,in_transit
582,19933,9530,TRK395906,2024-03-16,Phoenix,delivered
583,122,12503,TRK963621,2024-02-24,Dallas,delivered
584,2942,3950,TRK375654,2024-12-02,Chicago,in_transit
585,8024,1798,TRK689092,2024-01-06,Phoenix,in_transit
586,11977,13545,TRK723868,2024-10-13,Los Angeles,in_transit
587,14266,9909,TRK418996,2024-11-05,Dallas,delivered
588,12708,5234,TRK848694,2024-05-08,Chicago,in_transit
589,15658,273,TRK304725,2024-12-27,Dallas,delivered
590,4090,770,TRK439558,2024-05-08,San Jose,delivered
591,2956,6001,TRK829953,2024-12-18,Dallas,delivered
592,16781,14188,TRK391571,2024-05-22,Los Angeles,delivered
593,4876,12226,TRK945459,2024-11-12,Los Angeles,delivered
594,10747,8332,TRK967260,2024-01-21,Los Angeles,in_transit
595,1758,3168,TRK551060,2024-03-17,Dallas,in_transit
596,4518,888,TRK197395,2024-10-09,New York,in_transit
597,5066,8008,TRK879107,2024-01-01,New York,delivered
598,3008,14036,TRK666472,2024-06-26,Philadelphia,delivered
599,6096,1837,TRK982632,2024-07-01,San Jose,delivered
600,18269,3445,TRK262114,2024-10-02,San Antonio,delivered
601,16279,6220,TRK997435,2024-03-06,Dallas,delivered
602,17791,7882,TRK363733,2024-07-04,Los Angeles,delivered
603,8726,3240,TRK782344,2024-12-08,Philadelphia,delivered
604,6407,12511,TRK983900,2024-12-27,San Jose,in_transit
605,189,10690,TRK760421,2024-11-18,Phoenix,in_transit
606,17430,4134,TRK691039,2024-10-28,Houston,in_transit
607,8089,5549,TRK308241,2024-03-28,Los Angeles,in_transit
608,1616,10242,TRK811114,2024-07-19,San Diego,in_transit
609,43,2277,TRK420012,2024-06-16,San Diego,delivered
610,458,5658,TRK113788,2024-03-21,Phoenix,in_transit
611,2430,3031,TRK630565,2024-04-24,Phoenix,delivered
612,8589,4448,TRK408056,2024-11-28,San Diego,in_transit
613,19647,11579,TRK965884,2024-12-23,San Jose,in_transit
614,13245,2329,TRK573715,2024-01-03,San Jose,in_transit
615,11871,9627,TRK828816,2024-07-13,New York,in_transit
616,5784,7130,TRK451262,2024-12-15,Dallas,in_transit
617,19981,10115,TRK376781,2024-01-17,San Diego,delivered
618,11090,7661,TRK980266,2024-05-15,Phoenix,delivered
619,1766,5603,TRK653572,2024-07-11,San Antonio,in_transit
620,6363,12114,TRK446585,2024-10-19,Houston,in_transit
621,7990,4189,TRK461450,2024-02-24,Houston,delivered
622,717,631,TRK293566,2024-04-10,Chicago,in_transit
623,4855,3029,TRK318673,2024-07-20,Chicago,delivered
624,13822,5296,TRK266062,2024-12-09,Los Angeles,delivered
625,11683,1021,TRK181843,2024-08-23,San Diego,in_transit
626,19215,10143,TRK808415,2024-12-27,Dallas,delivered
627,1151,10280,TRK409477,2024-02-11,New York,in_transit
628,2217,8062,TRK314771,2024-05-03,Chicago,delivered
629,6282,5674,TRK883605,2024-08-12,Chicago,delivered
630,14624,5551,TRK415335,2024-07-22,San Jose,in_transit
631,1520,914,TRK550386,2024-04-07,San Jose,delivered
632,11654,12962,TRK532482,2024-07-26,Dallas,in_transit
633,5344,9206,TRK930176,2024-06-27,Chicago,in_transit
634,7066,14196,TRK808755,2024-04-01,Phoenix,delivered
635,5909,10041,TRK815085,2024-08-24,San Antonio,in_transit
636,11579,9822,TRK404509,2024-07-07,Dallas,in_transit
637,2616,7902,TRK377706,2024-02-23,Philadelphia,delivered
638,1524,2677,TRK912382,2024-11-07,Philadelphia,in_transit
639,355,9280,TRK577725,2024-11-05,San Diego,delivered
640,7113,12639,TRK219077,2024-05-18,Los Angeles,delivered
641,4947,8975,TRK121885,2024-05-12,Phoenix,in_transit
642,5146,2957,TRK492973,2024-01-26,Los Angeles,in_transit
643,2901,10606,TRK770249,2024-06-27,Philadelphia,in_transit
644,2347,5727,TRK207781,2024-05-24,San Diego,delivered
645,2441,11808,TRK901849,2024-11-04,Philadelphia,in_transit
646,2413,14071,TRK437139,2024-08-24,Philadelphia,delivered
647,14751,3880,TRK846815,2024-10-09,Chicago,in_transit
648,7126,4592,TRK292188,2024-04-10,New York,delivered
649,1168,1579,TRK732616,2024-11-16,Philadelphia,delivered
650,5222,1978,TRK575379,2024-02-09,Houston,in_transit
651,10727,8547,TRK918822,2024-02-08,Chicago,in_transit
652,11813,3324,TRK430106,2024-05-11,Chicago,delivered
653,4546,10596,TRK449593,2024-04-07,San Diego,in_transit
654,12669,11263,TRK392047,2024-06-19,San Jose,in_transit
655,12772,14073,TRK864555,2024-02-09,Chicago,in_transit
656,17681,10355,TRK562691,2024-12-23,Dallas,in_transit
657,10190,11931,TRK980645,2024-06-22,Chicago,delivered
658,16015,7750,TRK180569,2024-04-03,Dallas,delivered
659,7802,11023,TRK293038,2024-03-22,Chicago,in_transit
660,15687,233,TRK942499,2024-03-02,Houston,in_transit
661,7055,3417,TRK610687,2024-05-17,Philadelphia,in_transit
662,2659,7649,TRK276698,2024-02-20,Phoenix,delivered
663,14127,9947,TRK180724,2024-11-18,Houston,in_transit
664,1273,13420,TRK457180,2024-02-04,Philadelphia,delivered
665,17546,1888,TRK753280,2024-08-24,San Diego,delivered
666,1448,6573,TRK521680,2024-09-01,San Antonio,in_transit
667,3033,75,TRK252928,2024-02-24,Dallas,in_transit
668,11373,13149,TRK990164,2024-07-02,New York,delivered
669,9776,4021,TRK540163,2024-05-28,New York,delivered
670,390,13335,TRK378632,2024-02-10,New York,in_transit
671,16166,12753,TRK506311,2024-08-15,New York,delivered
672,14192,3014,TRK302906,2024-08-16,Dallas,in_transit
673,1885,12683,TRK520646,2024-03-24,Philadelphia,in_transit
674,328,7023,TRK925056,2024-04-26,New York,in_transit
675,4777,11696,TRK157250,2024-06-11,Philadelphia,delivered
676,7999,14610,TRK444149,2024-04-14,San Jose,delivered
677,11343,2269,TRK212564,2024-08-22,San Antonio,delivered
678,17631,7257,TRK519113,2024-01-03,San Jose,delivered
679,8925,14316,TRK279978,2024-12-20,Chicago,in_transit
680,6681,540,TRK178150,2024-02-10,Houston,delivered
681,5033,6004,TRK151258,2024-07-17,New York,in_transit
682,1426,2708,TRK478047,2024-10-24,San Jose,in_transit
683,1331,9302,TRK346095,2024-08-13,Philadelphia,delivered
684,10862,7477,TRK636100,2024-11-14,San Jose,in_transit
685,16257,10743,TRK652741,2024-05-01,Los Angeles,delivered
686,15351,10358,TRK712126,2024-12-28,San Antonio,in_transit
687,12234,2628,TRK668001,2024-06-03,Houston,delivered
688,12153,10663,TRK887439,2024-02-24,Los Angeles,in_transit
689,19210,6379,TRK551554,2024-10-20,San Diego,in_transit
690,10059,9151,TRK996466,2024-08-03,Houston,delivered
691,19147,7631,TRK663186,2024-09-01,San Diego,in_transit
692,2026,4451,TRK609124,2024-01-10,Phoenix,delivered
693,14773,5687,TRK533109,2024-06-23,New York,delivered
694,19211,10678,TRK970075,2024-11-22,New York,delivered
695,17475,9540,TRK805801,2024-11-26,San Antonio,in_transit
696,6925,4691,TRK442795,2024-07-20,Los Angeles,delivered
697,10329,918,TRK224767,2024-12-28,San Antonio,delivered
698,11281,10999,TRK379515,2024-02-25,Los Angeles,delivered
699,8686,4905,TRK165682,2024-10-12,San Antonio,in_transit
700,6521,13844,TRK142051,2024-07-01,Chicago,delivered
701,9928,1725,TRK876114,2024-11-21,Phoenix,in_transit
702,4663,4446,TRK134996,2024-09-08,San Jose,delivered
703,9822,62,TRK568225,2024-09-14,Philadelphia,delivered
704,11386,12200,TRK666592,2024-08-06,Phoenix,in_transit
705,6368,13114,TRK460274,2024-04-15,San Diego,in_transit
706,4123,3105,TRK796464,2024-03-02,Houston,delivered
707,8031,8978,TRK327925,2024-06-26,New York,in_transit
708,11301,563,TRK281728,2024-01-16,Dallas,in_transit
709,10126,9107,TRK558725,2024-11-17,San Diego,in_transit
710,6619,4287,TRK779329,2024-06-08,Los Angeles,in_transit
711,16120,6332,TRK736964,2024-01-19,Dallas,delivered
712,17306,2039,TRK348627,2024-05-11,Los Angeles,in_transit
713,12958,11560,TRK123341,2024-01-08,New York,delivered
714,3311,13564,TRK468186,2024-07-09,San Antonio,delivered
715,6873,12835,TRK911599,2024-08-22,Philadelphia,delivered
716,13841,9240,TRK307654,2024-11-28,Houston,in_transit
717,9015,5420,TRK222632,2024-04-16,Phoenix,delivered
718,836,1113,TRK396298,2024-12-01,Los Angeles,delivered
719,14736,8362,TRK165024,2024-02-02,New York,delivered
720,11427,1025,TRK986628,2024-09-17,San Diego,delivered
721,4634,944,TRK570640,2024-09-09,Dallas,in_transit
722,17871,3465,TRK989843,2024-02-09,San Jose,in_transit
723,17229,5170,TRK598615,2024-12-10,San Jose,delivered
724,6979,8873,TRK846059,2024-06-03,Los Angeles,delivered
725,7366,12751,TRK435540,2024-01-24,Houston,in_transit
726,6360,2127,TRK340287,2024-03-13,Dallas,in_transit
727,8706,3784,TRK924879,2024-07-12,New York,in_transit
728,12922,10832,TRK664805,2024-11-19,Philadelphia,in_transit
729,9483,12699,TRK409817,2024-05-10,Dallas,in_transit
730,6733,1180,TRK213947,2024-06-22,Chicago,delivered
731,509,13161,TRK686405,2024-03-22,Los Angeles,delivered
732,8697,6568,TRK312520,2024-10-27,Phoenix,in_transit
733,14007,7199,TRK605068,2024-01-08,San Antonio,in_transit
734,6820,6226,TRK865538,2024-01-19,San Jose,in_transit
735,4673,2327,TRK274854,2024-07-11,San Antonio,in_transit
736,4508,6442,TRK776796,2024-07-07,New York,in_transit
737,13328,8151,TRK985151,2024-11-04,Houston,delivered
738,12227,13610,TRK186639,2024-05-21,San Antonio,delivered
739,11266,5375,TRK162218,2024-01-02,Chicago,delivered
740,17298,13865,TRK882767,2024-11-17,San Jose,delivered
741,11334,9769,TRK711040,2024-09-14,Dallas,in_transit
742,17740,8519,TRK988733,2024-03-25,Houston,delivered
743,10977,11537,TRK121466,2024-04-12,New York,in_transit
744,17635,13458,TRK386443,2024-09-05,Los Angeles,delivered
745,18714,7658,TRK409163,2024-05-06,Dallas,delivered
746,7005,2145,TRK586550,2024-08-11,Houston,delivered
747,18584,8185,TRK946901,2024-04-13,Houston,delivered
748,2884,13050,TRK422367,2024-06-03,Chicago,in_transit
749,91,12802,TRK176441,2024-10-20,Phoenix,delivered
750,3641,11686,TRK112171,2024-04-04,San Diego,delivered
751,4052,10567,TRK708101,2024-12-15,Phoenix,in_transit
752,8355,12997,TRK544924,2024-06-11,New York,delivered
753,16414,7083,TRK988975,2024-03-14,Chicago,in_transit
754,4986,11405,TRK236401,2024-01-23,New York,in_transit
755,3410,2338,TRK414747,2024-11-11,Chicago,in_transit
756,5086,14822,TRK806268,2024-08-06,Philadelphia,delivered
757,16081,7343,TRK777527,2024-05-15,Phoenix,delivered
758,1344,5157,TRK926309,2024-06-26,Houston,delivered
759,3132,4975,TRK814081,2024-12-15,Dallas,delivered
760,13632,5024,TRK359760,2024-02-13,Philadelphia,in_transit
761,10325,7228,TRK797479,2024-02-11,New York,delivered
762,617,1964,TRK361488,2024-10-27,New York,in_transit
763,15922,14731,TRK930545,2024-05-17,Phoenix,in_transit
764,16109,13024,TRK822634,2024-03-24,New York,in_transit
765,12111,3566,TRK681957,2024-04-04,San Antonio,in_transit
766,11001,9608,TRK533626,2024-01-19,Chicago,delivered
767,16320,6652,TRK822484,2024-08-28,San Antonio,in_transit
768,4077,12456,TRK198855,2024-09-18,Philadelphia,delivered
769,2444,4495,TRK353330,2024-12-07,New York,delivered
770,15833,4502,TRK443546,2024-06-10,San Antonio,delivered
771,12858,14102,TRK110385,2024-10-22,San Diego,delivered
772,11684,4737,TRK264389,2024-05-01,Houston,delivered
773,7015,9576,TRK902263,2024-09-09,New York,delivered
774,15993,14404,TRK903412,2024-02-24,San Diego,in_transit
775,14386,4017,TRK760050,2024-05-10,Philadelphia,delivered
776,11714,1382,TRK747646,2024-01-08,Houston,in_transit
777,9653,12060,TRK124083,2024-09-22,Chicago,delivered
778,11691,12998,TRK809630,2024-06-15,San Jose,delivered
779,3506,5648,TRK806689,2024-02-23,Phoenix,in_transit
780,16826,6940,TRK833678,2024-08-25,Philadelphia,in_transit
781,2362,11232,TRK579498,2024-07-26,Dallas,in_transit
782,13982,10744,TRK298200,2024-10-28,Chicago,in_transit
783,19316,10343,TRK243093,2024-05-19,Houston,in_transit
784,9831,11125,TRK296766,2024-10-06,Philadelphia,delivered
785,19654,5620,TRK245400,2024-02-28,Dallas,delivered
786,7614,12776,TRK960925,2024-03-04,Los Angeles,delivered
787,7827,14804,TRK470336,2024-11-23,Dallas,in_transit
788,9859,4687,TRK729291,2024-04-25,Dallas,delivered
789,13524,7118,TRK791895,2024-04-12,New York,delivered
790,19066,12752,TRK460183,2024-11-07,Los Angeles,delivered
791,11585,170,TRK570713,2024-10-09,San Antonio,delivered
792,17128,5838,TRK367176,2024-11-18,San Diego,delivered
793,5701,3138,TRK328289,2024-01-20,Dallas,in_transit
794,5604,14218,TRK921380,2024-06-07,Phoenix,delivered
795,3489,11730,TRK697554,2024-05-27,San Diego,in_transit
796,18676,12035,TRK187905,2024-12-01,Los Angeles,delivered
797,18245,4710,TRK345930,2024-05-10,Chicago,in_transit
798,18352,7902,TRK122543,2024-03-06,Philadelphia,in_transit
799,12019,8529,TRK409855,2024-08-12,Philadelphia,in_transit
800,6095,10703,TRK177250,2024-12-19,San Antonio,in_transit
801,7997,5684,TRK676456,2024-12-18,Phoenix,delivered
802,13401,13681,TRK774223,2024-04-20,Los Angeles,delivered
803,17622,9320,TRK233208,2024-10-07,Dallas,in_transit
804,12007,4771,TRK937156,2024-10-08,New York,delivered
805,6888,12598,TRK405820,2024-01-25,Houston,delivered
806,15293,4116,TRK298220,2024-11-27,Philadelphia,in_transit
807,13821,2162,TRK597868,2024-05-07,Philadelphia,delivered
808,6192,9447,TRK858680,2024-11-24,Dallas,in_transit
