id,product_name,category,base_price
894,Speaker,Accessories,295.42
895,Monitor,Accessories,491.26
896,Headphones,Electronics,399.7
897,Speaker,Electronics,467.01
898,Monitor,Accessories,387.55
899,Cable,Electronics,272.8
900,Mouse,Computing,422.32
901,Laptop,Accessories,398.0
902,Speaker,Accessories,202.63
903,Cable,Accessories,284.82
904,Keyboard,Electronics,188.92
905,Webcam,Accessories,59.82
906,Webcam,Electronics,87.01
907,Cable,Computing,309.19
908,Adapter,Accessories,311.5
909,Microphone,Computing,356.11
910,Headphones,Accessories,322.63
911,Webcam,Electronics,123.46
912,Mouse,Accessories,39.64
913,Microphone,Accessories,447.95
914,Microphone,Computing,146.54
915,Cable,Computing,68.8
916,Cable,Computing,115.46
917,Speaker,Electronics,459.92
918,Headphones,Computing,489.05
919,Speaker,Computing,371.55
920,Microphone,Electronics,312.96
921,Speaker,Accessories,371.55
922,Monitor,Computing,131.81
923,Headphones,Computing,286.78
924,Laptop,Electronics,456.86
925,Mouse,Electronics,402.52
926,Laptop,Computing,43.58
927,Monitor,Computing,165.25
928,Headphones,Computing,233.8
929,Mouse,Accessories,461.6
930,Headphones,Accessories,287.09
931,Headphones,Accessories,202.03
932,Keyboard,Electronics,316.67
933,Keyboard,Electronics,29.58
934,Monitor,Electronics,74.1
935,Webcam,Electronics,68.16
936,Mouse,Accessories,109.07
937,Cable,Electronics,18.63
938,Keyboard,Electronics,454.15
939,Cable,Accessories,92.21
940,Headphones,Electronics,480.07
941,Mouse,Electronics,435.75
942,Cable,Computing,403.11
943,Adapter,Electronics,435.17
944,Webcam,Computing,281.66
945,Cable,Electronics,162.56
946,Monitor,Electronics,472.59
947,Adapter,Computing,91.96
948,Laptop,Accessories,95.46
949,Keyboard,Computing,155.94
950,Microphone,Electronics,19.04
951,Webcam,Electronics,138.11
952,Keyboard,Electronics,431.42
953,Laptop,Computing,148.89
954,Keyboard,Computing,494.78
955,Microphone,Accessories,152.25
956,Speaker,Electronics,462.12
957,Mouse,Computing,435.5
958,Microphone,Computing,329.11
959,Keyboard,Accessories,344.36
960,Cable,Electronics,159.75
961,Microphone,Electronics,151.44
962,Mouse,Accessories,25.84
963,Keyboard,Electronics,308.79
964,Speaker,Accessories,25.56
965,Cable,Accessories,146.33
966,Monitor,Computing,382.74
967,Monitor,Electronics,29.25
968,Microphone,Accessories,263.44
969,Cable,Accessories,68.4
970,Cable,Accessories,33.23
971,Webcam,Computing,215.43
972,Keyboard,Computing,49.18
973,Keyboard,Electronics,11.22
974,Microphone,Computing,287.42
975,Laptop,Electronics,347.64
976,Cable,Accessories,296.23
977,Adapter,Computing,119.54
978,Mouse,Electronics,237.89
979,Laptop,Computing,385.33
980,Cable,Accessories,29.18
981,Cable,Accessories,291.23
982,Headphones,Accessories,267.79
983,Monitor,Accessories,39.94
984,Cable,Computing,225.21
985,Cable,Electronics,29.17
986,Laptop,Computing,287.79
987,Webcam,Computing,380.1
988,Headphones,Electronics,363.19
989,Cable,Accessories,219.44
990,Laptop,Electronics,311.85
991,Cable,Computing,315.19
992,Headphones,Computing,293.84
993,Laptop,Electronics,430.01
994,Microphone,Accessories,313.85
995,Headphones,Electronics,180.54
996,Mouse,Accessories,113.55
997,Monitor,Computing,470.64
998,Cable,Accessories,338.07
999,Microphone,Electronics,226.32
1000,Monitor,Electronics,263.7
1001,Webcam,Computing,198.94
1002,Headphones,Accessories,421.78
1003,Cable,Accessories,187.33
1004,Cable,Electronics,316.06
1005,Speaker,Computing,58.93
1006,Adapter,Accessories,360.61
1007,Microphone,Computing,84.41
1008,Webcam,Computing,374.49
1009,Speaker,Accessories,91.71
1010,Microphone,Accessories,151.9
1011,Laptop,Electronics,213.4
1012,Speaker,Accessories,476.79
1013,Laptop,Accessories,411.03
1014,Headphones,Computing,24.86
1015,Keyboard,Computing,197.58
1016,Keyboard,Electronics,466.76
1017,Monitor,Electronics,430.12
1018,Keyboard,Electronics,361.65
1019,Microphone,Accessories,362.87
1020,Cable,Electronics,420.91
1021,Microphone,Accessories,319.73
1022,Laptop,Accessories,204.25
1023,Mouse,Accessories,204.16
1024,Adapter,Accessories,154.11
1025,Laptop,Computing,270.94
1026,Speaker,Accessories,435.28
1027,Mouse,Electronics,436.17
1028,Laptop,Accessories,150.91
1029,Adapter,Computing,167.77
1030,Adapter,Computing,202.85
1031,Adapter,Computing,72.76
1032,Webcam,Accessories,120.73
1033,Cable,Accessories,137.07
1034,Laptop,Electronics,327.32
1035,Speaker,Accessories,32.55
1036,Adapter,Electronics,290.66
1037,Mouse,Accessories,443.95
1038,Keyboard,Electronics,21.17
1039,Laptop,Computing,470.65
1040,Webcam,Electronics,480.67
1041,Microphone,Electronics,257.92
1042,Monitor,Computing,417.97
1043,Adapter,Accessories,107.14
1044,Mouse,Accessories,360.66
1045,Mouse,Computing,175.64
1046,Laptop,Electronics,309.32
1047,Headphones,Electronics,491.78
1048,Webcam,Electronics,471.74
1049,Headphones,Electronics,278.69
1050,Keyboard,Electronics,112.65
1051,Microphone,Electronics,402.28
1052,Cable,Electronics,306.66
1053,Speaker,Computing,180.95
1054,Microphone,Computing,227.79
1055,Adapter,Electronics,379.27
1056,Monitor,Computing,99.4
1057,Laptop,Computing,76.35
1058,Headphones,Electronics,334.43
1059,Microphone,Computing,165.22
1060,Keyboard,Electronics,69.16
1061,Adapter,Computing,55.03
1062,Adapter,Electronics,141.18
1063,Monitor,Computing,402.62
1064,Mouse,Electronics,192.53
1065,Laptop,Electronics,396.63
1066,Laptop,Electronics,165.9
1067,Adapter,Computing,373.07
1068,Laptop,Electronics,430.12
1069,Webcam,Electronics,384.58
1070,Monitor,Electronics,359.55
1071,Mouse,Electronics,486.6
1072,Monitor,Electronics,483.62
1073,Speaker,Computing,361.15
1074,Headphones,Computing,121.22
1075,Keyboard,Accessories,70.11
1076,Cable,Accessories,187.31
1077,Microphone,Electronics,415.4
1078,Adapter,Electronics,148.24
1079,Webcam,Electronics,17.72
1080,Headphones,Electronics,159.57
1081,Monitor,Computing,31.11
1082,Webcam,Computing,307.99
1083,Monitor,Accessories,83.61
1084,Mouse,Accessories,69.83
1085,Speaker,Electronics,399.17
1086,Adapter,Electronics,384.91
1087,Webcam,Computing,412.17
1088,Monitor,Electronics,176.04
1089,Keyboard,Electronics,14.59
1090,Speaker,Electronics,284.13
1091,Microphone,Electronics,408.24
1092,Webcam,Accessories,491.33
1093,Monitor,Computing,345.84
1094,Laptop,Accessories,385.7
1095,Webcam,Computing,387.53
1096,Cable,Electronics,330.21
1097,Keyboard,Accessories,231.41
1098,Adapter,Computing,177.05
1099,Webcam,Electronics,440.09
1100,Monitor,Accessories,157.76
1101,Headphones,Accessories,300.62
1102,Microphone,Electronics,415.71
1103,Keyboard,Computing,138.28
1104,Headphones,Electronics,179.04
1105,Adapter,Electronics,140.66
1106,Speaker,Electronics,318.69
1107,Cable,Electronics,169.86
1108,Adapter,Electronics,125.93
1109,Laptop,Accessories,314.59
1110,Webcam,Electronics,432.31
1111,Mouse,Accessories,58.26
1112,Microphone,Computing,453.72
1113,Microphone,Computing,253.15
1114,Headphones,Computing,468.27
1115,Adapter,Computing,175.03
1116,Keyboard,Computing,88.07
1117,Adapter,Accessories,290.22
1118,Webcam,Computing,492.42
1119,Speaker,Electronics,253.81
1120,Monitor,Accessories,202.73
1121,Laptop,Accessories,11.51
1122,Monitor,Computing,353.15
1123,Laptop,Electronics,171.07
1124,Laptop,Computing,125.9
1125,Keyboard,Electronics,156.0
1126,Laptop,Accessories,454.12
1127,Laptop,Electronics,354.99
1128,Laptop,Accessories,157.29
1129,Speaker,Accessories,117.02
1130,Laptop,Accessories,391.11
1131,Headphones,Computing,463.4
1132,Speaker,Accessories,43.96
1133,Mouse,Accessories,442.55
1134,Speaker,Electronics,269.23
1135,Keyboard,Accessories,354.78
1136,Adapter,Accessories,226.25
1137,Mouse,Computing,126.66
1138,Mouse,Accessories,49.57
1139,Cable,Electronics,365.97
1140,Microphone,Accessories,368.8
1141,Cable,Accessories,429.43
1142,Monitor,Accessories,66.35
1143,Keyboard,Electronics,273.57
1144,Webcam,Accessories,403.39
1145,Keyboard,Accessories,189.97
1146,Adapter,Computing,345.13
1147,Laptop,Computing,107.2
1148,Monitor,Accessories,435.78
1149,Microphone,Accessories,129.63
1150,Cable,Computing,362.74
1151,Headphones,Accessories,437.25
1152,Speaker,Electronics,47.55
1153,Mouse,Electronics,71.8
1154,Keyboard,Accessories,17.74
1155,Webcam,Electronics,29.18
1156,Laptop,Accessories,97.03
1157,Cable,Computing,123.64
1158,Headphones,Electronics,427.71
1159,Laptop,Computing,354.78
1160,Monitor,Computing,190.18
1161,Laptop,Accessories,497.47
1162,Keyboard,Computing,274.88
1163,Mouse,Accessories,11.89
1164,Cable,Computing,374.83
1165,Speaker,Computing,491.55
1166,Cable,Computing,468.08
1167,Speaker,Electronics,348.45
1168,Mouse,Computing,149.52
1169,Headphones,Electronics,322.87
1170,Microphone,Computing,433.65
1171,Monitor,Computing,97.92
1172,Cable,Electronics,18.6
1173,Microphone,Electronics,172.14
1174,Adapter,Computing,497.32
1175,Adapter,Computing,317.54
1176,Laptop,Electronics,118.9
1177,Monitor,Electronics,428.95
1178,Monitor,Accessories,406.22
1179,Keyboard,Accessories,365.74
1180,Mouse,Accessories,119.62
1181,Microphone,Accessories,388.44
1182,Mouse,Electronics,311.71
1183,Webcam,Accessories,66.17
1184,Headphones,Electronics,308.98
1185,Webcam,Electronics,391.77
1186,Mouse,Electronics,285.51
1187,Keyboard,Accessories,212.54
1188,Webcam,Electronics,13.84
1189,Keyboard,Accessories,478.57
1190,Mouse,Electronics,328.81
1191,Speaker,Accessories,334.09
1192,Mouse,Accessories,436.27
1193,Mouse,Computing,281.09
1194,Laptop,Electronics,222.78
1195,Speaker,Electronics,265.59
1196,Mouse,Accessories,342.21
1197,Microphone,Accessories,307.28
1198,Headphones,Accessories,221.88
1199,Keyboard,Accessories,361.04
1200,Mouse,Computing,406.51
1201,Adapter,Electronics,184.3
1202,Webcam,Computing,442.8
1203,Headphones,Accessories,33.35
1204,Webcam,Computing,103.58
1205,Microphone,Accessories,493.68
1206,Microphone,Accessories,493.05
1207,Laptop,Accessories,52.79
1208,Adapter,Electronics,456.64
1209,Webcam,Electronics,346.96
1210,Laptop,Computing,371.05
1211,Cable,Electronics,427.7
1212,Cable,Computing,131.56
1213,Laptop,Electronics,427.42
1214,Webcam,Electronics,113.39
1215,Laptop,Computing,93.19
1216,Adapter,Accessories,422.38
1217,Cable,Accessories,309.68
1218,Webcam,Accessories,375.73
1219,Microphone,Accessories,162.11
1220,Microphone,Accessories,103.49
1221,Webcam,Computing,191.18
1222,Headphones,Accessories,228.58
1223,Microphone,Computing,267.31
1224,Speaker,Computing,357.41
1225,Cable,Accessories,154.03
1226,Monitor,Accessories,394.22
1227,Headphones,Accessories,383.6
1228,Headphones,Computing,153.99
1229,Mouse,Electronics,365.0
1230,Laptop,Accessories,489.73
1231,Monitor,Computing,88.91
1232,Speaker,Computing,206.06
1233,Mouse,Electronics,394.37
1234,Adapter,Computing,84.42
1235,Microphone,Accessories,310.57
1236,Speaker,Electronics,83.54
1237,Monitor,Computing,81.36
1238,Laptop,Computing,225.38
1239,Mouse,Computing,91.24
1240,Microphone,Accessories,251.91
1241,Adapter,Computing,185.96
1242,Mouse,Accessories,312.06
1243,Microphone,Electronics,303.4
1244,Mouse,Computing,442.31
1245,Webcam,Computing,94.07
1246,Speaker,Accessories,343.65
1247,Laptop,Accessories,40.41
1248,Mouse,Electronics,207.72
1249,Speaker,Accessories,447.79
1250,Webcam,Accessories,445.25
1251,Laptop,Accessories,208.58
1252,Headphones,Accessories,203.2
1253,Microphone,Accessories,346.53
1254,Monitor,Accessories,186.39
1255,Cable,Computing,390.19
1256,Speaker,Computing,484.4
1257,Adapter,Accessories,98.91
1258,Keyboard,Computing,407.37
1259,Webcam,Accessories,150.39
1260,Laptop,Computing,371.51
1261,Webcam,Accessories,495.71
1262,Speaker,Computing,78.16
1263,Speaker,Accessories,288.61
1264,Headphones,Computing,437.4
1265,Keyboard,Accessories,431.56
1266,Keyboard,Accessories,140.5
1267,Cable,Electronics,134.37
1268,Laptop,Accessories,166.69
1269,Monitor,Accessories,118.66
1270,Adapter,Electronics,448.8
1271,Adapter,Computing,46.26
1272,Mouse,Computing,310.04
1273,Keyboard,Electronics,135.75
1274,Mouse,Computing,349.35
1275,Mouse,Accessories,446.78
1276,Mouse,Electronics,12.0
1277,Laptop,Accessories,92.24
1278,Headphones,Computing,57.43
1279,Cable,Electronics,180.67
1280,Headphones,Accessories,136.58
1281,Cable,Electronics,73.03
1282,Laptop,Electronics,460.15
1283,Webcam,Computing,63.14
1284,Cable,Accessories,308.06
1285,Keyboard,Electronics,208.18
1286,Cable,Computing,383.38
1287,Headphones,Electronics,385.73
1288,Cable,Accessories,440.45
1289,Cable,Computing,359.09
1290,Microphone,Accessories,359.74
1291,Speaker,Accessories,122.11
1292,Microphone,Accessories,259.18
1293,Webcam,Computing,26.13
1294,Monitor,Accessories,53.16
1295,Mouse,Computing,426.36
1296,Microphone,Computing,42.82
1297,Speaker,Computing,397.56
1298,Cable,Computing,98.27
1299,Headphones,Computing,100.87
1300,Mouse,Accessories,224.66
1301,Headphones,Electronics,425.4
1302,Adapter,Electronics,440.82
1303,Webcam,Electronics,354.12
1304,Speaker,Electronics,156.14
1305,Cable,Computing,425.8
1306,Microphone,Accessories,289.01
1307,Microphone,Computing,105.3
1308,Headphones,Computing,141.47
1309,Cable,Electronics,398.57
1310,Microphone,Electronics,15.43
1311,Adapter,Electronics,150.22
1312,Monitor,Accessories,12.42
1313,Speaker,Computing,475.11
1314,Cable,Electronics,126.01
1315,Microphone,Electronics,233.42
1316,Cable,Accessories,413.56
1317,Keyboard,Electronics,32.1
1318,Cable,Computing,18.09
1319,Speaker,Accessories,206.52
1320,Adapter,Electronics,495.9
1321,Adapter,Accessories,316.24
1322,Headphones,Computing,328.43
1323,Mouse,Computing,172.3
1324,Microphone,Electronics,76.72
1325,Mouse,Electronics,437.81
1326,Laptop,Computing,290.05
1327,Cable,Computing,162.9
1328,Cable,Computing,24.63
1329,Headphones,Electronics,232.64
1330,Mouse,Accessories,139.87
1331,Laptop,Accessories,426.38
1332,Monitor,Computing,190.36
1333,Microphone,Accessories,401.42
1334,Cable,Electronics,73.64
1335,Mouse,Accessories,48.36
1336,Laptop,Accessories,271.38
1337,Microphone,Computing,293.62
1338,Microphone,Accessories,170.88
1339,Speaker,Electronics,400.72
1340,Mouse,Accessories,43.97
1341,Webcam,Accessories,311.75
1342,Mouse,Electronics,249.33
1343,Speaker,Accessories,429.8
1344,Microphone,Electronics,375.13
1345,Cable,Electronics,144.59
1346,Cable,Electronics,233.85
1347,Speaker,Computing,364.61
1348,Monitor,Electronics,95.64
1349,Keyboard,Electronics,170.56
1350,Laptop,Computing,16.33
1351,Cable,Computing,469.85
1352,Adapter,Accessories,331.26
1353,Adapter,Computing,198.51
1354,Webcam,Accessories,450.2
1355,Adapter,Electronics,234.71
1356,Cable,Accessories,180.3
1357,Microphone,Computing,243.14
1358,Mouse,Computing,469.35
1359,Adapter,Electronics,142.76
1360,Microphone,Computing,349.97
1361,Keyboard,Accessories,259.05
1362,Adapter,Accessories,312.94
1363,Speaker,Electronics,353.77
1364,Keyboard,Computing,351.72
1365,Keyboard,Electronics,91.5
1366,Cable,Accessories,317.8
1367,Headphones,Computing,142.81
1368,Keyboard,Accessories,399.09
1369,Keyboard,Computing,389.27
1370,Adapter,Electronics,348.52
1371,Mouse,Accessories,458.6
1372,Webcam,Electronics,386.03
1373,Laptop,Electronics,181.36
1374,Adapter,Electronics,135.47
1375,Laptop,Computing,30.42
1376,Cable,Computing,357.37
1377,Monitor,Computing,256.42
1378,Cable,Electronics,82.32
1379,Monitor,Computing,17.54
1380,Adapter,Electronics,451.04
1381,Keyboard,Computing,127.24
1382,Speaker,Electronics,433.22
1383,Mouse,Accessories,435.66
1384,Webcam,Electronics,36.51
1385,Adapter,Electronics,79.05
1386,Speaker,Accessories,443.76
1387,Keyboard,Computing,410.43
1388,Keyboard,Electronics,13.9
1389,Webcam,Computing,266.77
1390,Keyboard,Electronics,124.79
1391,Keyboard,Accessories,55.16
1392,Webcam,Computing,403.85
1393,Cable,Computing,380.87
1394,Headphones,Electronics,37.71
1395,Laptop,Accessories,189.16
1396,Speaker,Accessories,320.64
1397,Cable,Computing,428.67
1398,Cable,Electronics,158.12
1399,Keyboard,Computing,310.9
1400,Headphones,Electronics,481.47
1401,Mouse,Electronics,168.57
1402,Speaker,Electronics,47.04
1403,Microphone,Accessories,64.26
1404,Microphone,Computing,60.0
1405,Cable,Accessories,263.05
1406,Webcam,Computing,471.44
1407,Mouse,Electronics,240.24
1408,Webcam,Electronics,435.61
1409,Speaker,Accessories,305.77
1410,Cable,Computing,427.95
1411,Speaker,Electronics,275.92
1412,Webcam,Accessories,12.18
1413,Laptop,Computing,480.76
1414,Speaker,Electronics,245.59
1415,Mouse,Electronics,232.65
1416,Headphones,Accessories,145.12
1417,Keyboard,Accessories,81.38
1418,Microphone,Accessories,300.24
1419,Keyboard,Electronics,393.17
1420,Headphones,Accessories,444.64
1421,Cable,Computing,230.9
1422,Adapter,Accessories,207.53
1423,Speaker,Accessories,177.93
1424,Monitor,Accessories,468.31
1425,Adapter,Accessories,437.61
1426,Cable,Electronics,440.16
1427,Laptop,Accessories,436.72
1428,Speaker,Computing,287.5
1429,Keyboard,Accessories,440.72
1430,Cable,Accessories,436.54
1431,Adapter,Accessories,189.05
1432,Webcam,Electronics,232.22
1433,Speaker,Accessories,391.57
1434,Microphone,Accessories,445.4
1435,Microphone,Electronics,43.82
1436,Microphone,Accessories,232.96
1437,Monitor,Electronics,228.44
1438,Headphones,Accessories,25.06
1439,Microphone,Accessories,322.71
1440,Microphone,Computing,429.87
1441,Speaker,Electronics,438.62
1442,Headphones,Computing,476.97
1443,Keyboard,Electronics,390.14
1444,Speaker,Electronics,325.67
1445,Mouse,Accessories,398.33
1446,Headphones,Electronics,157.79
1447,Cable,Computing,56.29
1448,Keyboard,Computing,451.98
1449,Keyboard,Accessories,390.28
1450,Webcam,Accessories,146.72
1451,Webcam,Electronics,388.06
1452,Monitor,Computing,118.46
1453,Microphone,Electronics,189.64
1454,Keyboard,Accessories,48.44
1455,Speaker,Electronics,130.69
1456,Cable,Electronics,151.26
1457,Webcam,Electronics,354.27
1458,Cable,Electronics,376.95
1459,Monitor,Electronics,390.33
1460,Webcam,Electronics,129.6
1461,Monitor,Accessories,469.64
1462,Webcam,Accessories,464.27
1463,Headphones,Accessories,336.99
1464,Keyboard,Electronics,249.75
1465,Webcam,Electronics,499.9
1466,Webcam,Electronics,249.01
1467,Headphones,Accessories,358.25
1468,Laptop,Electronics,495.68
1469,Keyboard,Computing,294.36
1470,Adapter,Accessories,23.63
1471,Laptop,Accessories,447.83
1472,Webcam,Accessories,401.53
1473,Headphones,Computing,129.47
1474,Microphone,Computing,394.12
1475,Adapter,Accessories,206.17
1476,Microphone,Computing,257.48
1477,Monitor,Electronics,94.84
1478,Cable,Computing,163.32
1479,Headphones,Electronics,404.48
1480,Headphones,Accessories,260.06
1481,Speaker,Computing,395.16
